Feature,TP,FP,TN,FN,p value
PDE3B,1,7,264,107,0.4487989896028073
PDE4A,5,0,271,103,0.0017564854803826875
PDE4DIP,3,3,268,105,0.35852494949639074
PDE5A,2,2,269,106,0.3215416839339265
PDE6A,1,3,268,107,1.0
PDE8B,1,2,269,107,1.0
PDGFB,4,4,267,104,0.2317499857824026
PDGFRA,1,4,267,107,1.0
PDGFRB,2,1,270,106,0.19663040989578395
PDGFRL,1,2,269,107,1.0
PDHA2,0,2,269,108,1.0
PDIK1L,2,4,267,106,1.0
PDK3,0,3,268,108,0.5610594482397786
PDLIM1,0,5,266,108,0.3272795028353981
PDPK1,3,5,266,105,0.6932647096952717
PDS5A,1,2,269,107,1.0
PDS5B,4,7,264,104,0.516504611148243
PDSS2,3,4,267,105,0.4116721863176548
PDXDC2P,1,2,269,107,1.0
PDXK,3,1,270,105,0.07171913585768795
PDZD2,0,2,269,108,1.0
PDZK1IP1,1,2,269,107,1.0
PDZRN4,1,2,269,107,1.0
PEG10,0,3,268,108,0.5610594482397786
PEG3,0,2,269,108,1.0
PER3,0,5,266,108,0.3272795028353981
PEX19,1,2,269,107,1.0
PEX1,0,2,269,108,1.0
PEX2,0,3,268,108,0.5610594482397786
PEX5L,2,4,267,106,1.0
PFAS,1,2,269,107,1.0
PFKFB2,0,3,268,108,0.5610594482397786
PFKP,2,1,270,106,0.19663040989578395
PGAP2,0,2,269,108,1.0
PGBD1,0,2,269,108,1.0
PGBD5,1,1,270,107,0.4892574444026434
PGLYRP2,2,1,270,106,0.19663040989578395
PGM1,0,2,269,108,1.0
PGM2,0,2,269,108,1.0
PGR,0,3,268,108,0.5610594482397786
PHACTR3,0,3,268,108,0.5610594482397786
PHC1,6,2,269,102,0.007949338221575309
PHEX,1,3,268,107,1.0
PHF11,0,3,268,108,0.5610594482397786
PHF14,5,3,268,103,0.04525670117381173
PHF1,3,0,271,105,0.02267989493900613
PHF20L1,3,4,267,105,0.4116721863176548
PHF21A,4,5,266,104,0.2816321515064024
PHF21B,2,1,270,106,0.19663040989578395
PHF2,10,3,268,98,0.00032344265396544333
PHF3,4,5,266,104,0.2816321515064024
PHF6,0,3,268,108,0.5610594482397786
PHF8,0,2,269,108,1.0
PHIP,3,6,265,105,0.7183043252302252
PHKA2,2,9,262,106,0.7353674119538136
PHLDB2,3,0,271,105,0.02267989493900613
PHOSPHO1,2,0,271,106,0.08066339992462164
PHTF2,1,2,269,107,1.0
PI16,1,1,270,107,0.4892574444026434
PI4K2A,1,1,270,107,0.4892574444026434
PIAS1,2,1,270,106,0.19663040989578395
PIBF1,1,2,269,107,1.0
PID1,11,10,261,97,0.02225151004499765
PIEZO2,2,9,262,106,0.7353674119538136
PIGN,1,3,268,107,1.0
PIGO,3,0,271,105,0.02267989493900613
PIH1D1,2,1,270,106,0.19663040989578395
PIH1D3,4,0,271,104,0.006333481299458567
PIK3C2G,1,2,269,107,1.0
PIK3CA,43,110,161,65,0.9081987652471257
PIK3CB,2,1,270,106,0.19663040989578395
PIK3CG,1,5,266,107,0.678962439645028
PIK3R1,16,23,248,92,0.09031775846650536
PIK3R2,8,1,270,100,0.00024579257066958255
PIK3R3,1,2,269,107,1.0
PIK3R4,0,2,269,108,1.0
PILRB,3,2,269,105,0.14233564278051095
PIM1,4,5,266,104,0.2816321515064024
PIP4K2A,0,2,269,108,1.0
PIP5K1A,1,3,268,107,1.0
PITPNM2,1,2,269,107,1.0
PITRM1,2,1,270,106,0.19663040989578395
PIWIL1,1,5,266,107,0.678962439645028
PIWIL3,1,2,269,107,1.0
PJA1,3,2,269,105,0.14233564278051095
PKD1L1,1,4,267,107,1.0
PKD1L2,1,4,267,107,1.0
PKDREJ,1,4,267,107,1.0
PKHD1L1,1,2,269,107,1.0
PKHD1,2,4,267,106,1.0
PKN2,1,1,270,107,0.4892574444026434
PKP1,2,1,270,106,0.19663040989578395
PKP4,3,4,267,105,0.4116721863176548
PLA2G4E,0,3,268,108,0.5610594482397786
PLA2G7,2,1,270,106,0.19663040989578395
PLAG1,13,7,264,95,0.0005308296485969732
PLAGL2,3,1,270,105,0.07171913585768795
PLCB1,7,4,267,101,0.0148302603129465
PLCE1,2,5,266,106,1.0
PLCG1,1,2,269,107,1.0
PLCH1,2,4,267,106,1.0
PLCL1,1,4,267,107,1.0
PLCXD2,0,3,268,108,0.5610594482397786
PLCXD3,6,3,268,102,0.018306907989979544
PLCZ1,1,2,269,107,1.0
PLD5,1,3,268,107,1.0
PLEKHA3,5,0,271,103,0.0017564854803826875
PLEKHA6,5,4,267,103,0.12595822597585074
PLEKHG6,1,2,269,107,1.0
PLEKHG7,3,0,271,105,0.02267989493900613
PLEKHH1,3,0,271,105,0.02267989493900613
PLEKHH2,1,1,270,107,0.4892574444026434
PLEKHM1,1,5,266,107,0.678962439645028
PLEKHO2,3,1,270,105,0.07171913585768795
PLEK,1,1,270,107,0.4892574444026434
PLG,1,2,269,107,1.0
PLK2,9,9,262,99,0.05750492672346913
PLN,0,2,269,108,1.0
PLOD2,2,0,271,106,0.08066339992462164
PLOD3,3,5,266,105,0.6932647096952717
PLP2,1,3,268,107,1.0
PLRG1,2,1,270,106,0.19663040989578395
PLS1,1,2,269,107,1.0
PLS3,3,2,269,105,0.14233564278051095
PLXDC2,2,1,270,106,0.19663040989578395
PLXNA2,1,3,268,107,1.0
PLXNB3,4,6,265,104,0.4797512312811443
PLXNC1,0,3,268,108,0.5610594482397786
PLXND1,6,0,271,102,0.00048373797989167646
PMEPA1,3,4,267,105,0.4116721863176548
PMFBP1,1,3,268,107,1.0
PMP22,1,2,269,107,1.0
PMS2,0,3,268,108,0.5610594482397786
PNISR,4,3,268,104,0.10534307900551326
PNLIPRP2,1,1,270,107,0.4892574444026434
PNMA5,2,1,270,106,0.19663040989578395
PNMAL2,0,3,268,108,0.5610594482397786
PNPLA3,1,2,269,107,1.0
PNPLA6,1,1,270,107,0.4892574444026434
PNPLA7,1,2,269,107,1.0
PODXL,3,1,270,105,0.07171913585768795
POF1B,8,2,269,100,0.0009349840232013532
POFUT1,1,3,268,107,1.0
POGK,0,3,268,108,0.5610594482397786
POLA1,0,5,266,108,0.3272795028353981
POLDIP3,1,2,269,107,1.0
POLE,8,25,246,100,0.6882978153633285
POLG,0,3,268,108,0.5610594482397786
POLM,1,2,269,107,1.0
POLQ,0,4,267,108,0.5812942963706285
POLR1A,3,3,268,105,0.35852494949639074
POLR1B,0,3,268,108,0.5610594482397786
POLR2A,2,4,267,106,1.0
POLR2B,0,2,269,108,1.0
POLR2M,3,5,266,105,0.6932647096952717
POLRMT,1,2,269,107,1.0
POM121L2,3,3,268,105,0.35852494949639074
POM121L4P,2,3,268,106,0.6259562380909157
POMT1,2,4,267,106,1.0
PON1,2,2,269,106,0.3215416839339265
PON2,3,1,270,105,0.07171913585768795
POP1,0,2,269,108,1.0
POPDC2,2,1,270,106,0.19663040989578395
POT1,1,1,270,107,0.4892574444026434
POTEA,1,2,269,107,1.0
POTEC,0,2,269,108,1.0
POTEE,3,0,271,105,0.02267989493900613
POTEG,10,1,270,98,2.1613387713337002e-05
POTEH,9,10,261,99,0.07090863890058548
POU2F3,7,2,269,101,0.0027705533373707097
POU3F2,11,6,265,97,0.0016192891598075757
POU3F3,2,1,270,106,0.19663040989578395
POU3F4,2,1,270,106,0.19663040989578395
POU4F2,7,2,269,101,0.0027705533373707097
POU5F1B,0,3,268,108,0.5610594482397786
PPAN-P2RY11,0,2,269,108,1.0
PPAP2A,0,2,269,108,1.0
PPAPDC1B,1,2,269,107,1.0
PPAPDC2,0,2,269,108,1.0
PPAPDC3,1,2,269,107,1.0
PPARA,1,3,268,107,1.0
PPARGC1A,1,4,267,107,1.0
PPARGC1B,2,1,270,106,0.19663040989578395
PPEF1,0,2,269,108,1.0
PPFIA1,0,2,269,108,1.0
PPFIA2,2,1,270,106,0.19663040989578395
PPHLN1,0,3,268,108,0.5610594482397786
PPIE,1,1,270,107,0.4892574444026434
PPIG,1,2,269,107,1.0
PPIP5K2,4,4,267,104,0.2317499857824026
PPM1D,1,2,269,107,1.0
PPM1L,0,3,268,108,0.5610594482397786
PPP1CB,4,5,266,104,0.2816321515064024
PPP1R10,2,2,269,106,0.3215416839339265
PPP1R11,1,2,269,107,1.0
PPP1R12A,10,5,266,98,0.0019560830913762277
PPP1R12B,2,2,269,106,0.3215416839339265
PPP1R16B,1,2,269,107,1.0
PPP1R21,0,3,268,108,0.5610594482397786
PPP1R36,1,2,269,107,1.0
PPP1R3A,0,2,269,108,1.0
PPP1R3C,0,2,269,108,1.0
PPP1R3D,3,1,270,105,0.07171913585768795
PPP1R9A,0,4,267,108,0.5812942963706285
PPP2CB,1,1,270,107,0.4892574444026434
PPP2R1A,1,40,231,107,1.2485126771757422e-05
PPP2R1B,2,1,270,106,0.19663040989578395
PPP2R2A,0,2,269,108,1.0
PPP2R2B,2,6,265,106,1.0
PPP2R2C,2,1,270,106,0.19663040989578395
PPP2R3A,2,1,270,106,0.19663040989578395
PPP2R3B,4,5,266,104,0.2816321515064024
PPP2R3C,2,1,270,106,0.19663040989578395
PPP2R5A,5,1,270,103,0.008120222982843388
PPP3R2,0,3,268,108,0.5610594482397786
PPP4R1L,1,2,269,107,1.0
PRAM1,1,2,269,107,1.0
PRAMEF10,0,2,269,108,1.0
PRAMEF12,1,2,269,107,1.0
PRAMEF4,1,4,267,107,1.0
PRB4,3,0,271,105,0.02267989493900613
PRDM11,0,3,268,108,0.5610594482397786
PRDM12,0,3,268,108,0.5610594482397786
PRDM16,2,0,271,106,0.08066339992462164
PRDM2,4,2,269,104,0.05768394776160528
PRDM5,1,2,269,107,1.0
PRDM6,0,3,268,108,0.5610594482397786
PRDM9,1,5,266,107,0.678962439645028
PREPL,0,2,269,108,1.0
PREX2,1,1,270,107,0.4892574444026434
PRF1,2,1,270,106,0.19663040989578395
PRG4,2,1,270,106,0.19663040989578395
PRICKLE3,0,2,269,108,1.0
PRIM2,2,5,266,106,1.0
PRIMPOL,0,2,269,108,1.0
PRKAA1,0,3,268,108,0.5610594482397786
PRKAA2,2,1,270,106,0.19663040989578395
PRKACB,3,3,268,105,0.35852494949639074
PRKACG,1,2,269,107,1.0
PRKAG2,2,1,270,106,0.19663040989578395
PRKAR2B,1,2,269,107,1.0
PRKCB,0,2,269,108,1.0
PRKCE,10,11,260,98,0.07782174240505808
PRKCI,1,1,270,107,0.4892574444026434
PRKD1,1,2,269,107,1.0
PRKDC,7,9,262,101,0.16870180933010764
PRKG1,2,2,269,106,0.3215416839339265
PRKG2,1,2,269,107,1.0
PRKX,1,2,269,107,1.0
PRL,0,3,268,108,0.5610594482397786
PRMT10,1,2,269,107,1.0
PRMT3,0,5,266,108,0.3272795028353981
PRND,1,1,270,107,0.4892574444026434
PROC,1,2,269,107,1.0
PRODH,0,3,268,108,0.5610594482397786
PROKR1,2,1,270,106,0.19663040989578395
PROS1,0,6,265,108,0.18922155945846286
PROSER2,2,3,268,106,0.6259562380909157
PROX1,1,3,268,107,1.0
PROX2,0,2,269,108,1.0
PRPF31,0,2,269,108,1.0
PRPF38B,3,1,270,105,0.07171913585768795
PRPF40A,4,2,269,104,0.05768394776160528
PRPF40B,1,2,269,107,1.0
PRPF8,1,5,266,107,0.678962439645028
PRPH2,1,2,269,107,1.0
PRPS2,0,4,267,108,0.5812942963706285
PRPSAP2,1,2,269,107,1.0
PRR11,2,1,270,106,0.19663040989578395
PRR3,1,2,269,107,1.0
PRRC2B,1,2,269,107,1.0
PRRC2C,3,0,271,105,0.02267989493900613
PRRG1,8,4,267,100,0.0059637219289195185
PRRX1,2,1,270,106,0.19663040989578395
PRSS12,1,2,269,107,1.0
PRSS27,4,0,271,104,0.006333481299458567
PRSS37,0,5,266,108,0.3272795028353981
PRSS3,0,3,268,108,0.5610594482397786
PRUNE2,2,4,267,106,1.0
PSAPL1,0,2,269,108,1.0
PSD2,1,1,270,107,0.4892574444026434
PSG4,0,3,268,108,0.5610594482397786
PSG5,1,2,269,107,1.0
PSG8,0,3,268,108,0.5610594482397786
PSMA8,3,0,271,105,0.02267989493900613
PSMB9,0,2,269,108,1.0
PSMC6,1,1,270,107,0.4892574444026434
PSMD11,4,3,268,104,0.10534307900551326
PSMD12,2,1,270,106,0.19663040989578395
PSMD7,1,2,269,107,1.0
PSME4,4,6,265,104,0.4797512312811443
PSMG2,1,3,268,107,1.0
PSPC1,2,1,270,106,0.19663040989578395
PSPH,2,4,267,106,1.0
PSTPIP1,1,2,269,107,1.0
PTBP1,0,3,268,108,0.5610594482397786
PTBP2,0,8,263,108,0.11157723011894452
PTBP3,0,3,268,108,0.5610594482397786
PTCH1,7,9,262,101,0.16870180933010764
PTCH2,2,4,267,106,1.0
PTCHD1,0,3,268,108,0.5610594482397786
PTDSS1,0,3,268,108,0.5610594482397786
PTENP1,16,9,262,92,0.000140258547975473
PTEN,64,83,188,44,3.9350763508480396e-07
PTGER3,2,4,267,106,1.0
PTGER4,2,1,270,106,0.19663040989578395
PTK2,1,2,269,107,1.0
PTN,0,3,268,108,0.5610594482397786
PTOV1,3,3,268,105,0.35852494949639074
PTP4A1,1,2,269,107,1.0
PTP4A3,2,1,270,106,0.19663040989578395
PTPDC1,0,3,268,108,0.5610594482397786
PTPLAD2,0,2,269,108,1.0
PTPN12,0,3,268,108,0.5610594482397786
PTPN13,1,6,265,107,0.6782738872366562
PTPN14,0,2,269,108,1.0
PTPN21,3,2,269,105,0.14233564278051095
PTPN23,0,2,269,108,1.0
PTPN3,3,6,265,105,0.7183043252302252
PTPN4,0,2,269,108,1.0
PTPRB,2,3,268,106,0.6259562380909157
PTPRC,2,1,270,106,0.19663040989578395
PTPRD,2,5,266,106,1.0
PTPRF,6,0,271,102,0.00048373797989167646
PTPRG,5,4,267,103,0.12595822597585074
PTPRJ,1,5,266,107,0.678962439645028
PTPRK,2,1,270,106,0.19663040989578395
PTPRM,1,2,269,107,1.0
PTPRO,2,4,267,106,1.0
PTPRQ,0,5,266,108,0.3272795028353981
PTPRS,1,4,267,107,1.0
PTX3,3,0,271,105,0.02267989493900613
PUM1,4,1,270,104,0.024641464575757496
PUM2,5,2,269,103,0.02193959932865965
PUS7,1,4,267,107,1.0
PVRIG,4,4,267,104,0.2317499857824026
PVRL1,3,1,270,105,0.07171913585768795
PWAR6,2,1,270,106,0.19663040989578395
PXDN,6,0,271,102,0.00048373797989167646
PYGO1,3,0,271,105,0.02267989493900613
PYHIN1,3,5,266,105,0.6932647096952717
PZP,0,6,265,108,0.18922155945846286
QKI,11,8,263,97,0.0071066551077453395
QRFPR,3,1,270,105,0.07171913585768795
R3HCC1L,1,1,270,107,0.4892574444026434
R3HDM2,3,4,267,105,0.4116721863176548
RAB10,0,3,268,108,0.5610594482397786
RAB14,7,5,266,101,0.043880185785684096
RAB1A,5,5,266,103,0.15599213315520732
RAB1B,6,1,270,102,0.0025924724445127592
RAB22A,4,3,268,104,0.10534307900551326
RAB28,1,2,269,107,1.0
RAB3A,1,2,269,107,1.0
RAB3B,1,2,269,107,1.0
RAB3GAP2,4,2,269,104,0.05768394776160528
RAB3IL1,1,3,268,107,1.0
RAB40A,2,1,270,106,0.19663040989578395
RAB40B,0,3,268,108,0.5610594482397786
RAB5A,1,2,269,107,1.0
RAB7A,3,0,271,105,0.02267989493900613
RAB8A,4,4,267,104,0.2317499857824026
RAB8B,6,2,269,102,0.007949338221575309
RAB9A,1,2,269,107,1.0
RABEP1,2,3,268,106,0.6259562380909157
RABGAP1L,4,1,270,104,0.024641464575757496
RABGAP1,7,7,264,101,0.07770949006959992
RABL2A,2,3,268,106,0.6259562380909157
RABL2B,5,0,271,103,0.0017564854803826875
RAC1,5,1,270,103,0.008120222982843388
RAD21L1,1,2,269,107,1.0
RAD21,4,1,270,104,0.024641464575757496
RAD23B,2,2,269,106,0.3215416839339265
RAD50,3,4,267,105,0.4116721863176548
RAD51AP1,1,2,269,107,1.0
RAD51AP2,0,3,268,108,0.5610594482397786
RAD54B,1,5,266,107,0.678962439645028
RAD54L2,1,1,270,107,0.4892574444026434
RAE1,3,4,267,105,0.4116721863176548
RAET1E,0,3,268,108,0.5610594482397786
RAET1G,1,1,270,107,0.4892574444026434
RAF1,0,3,268,108,0.5610594482397786
RAG1,2,1,270,106,0.19663040989578395
RAI1,3,5,266,105,0.6932647096952717
RAI2,0,2,269,108,1.0
RALA,1,4,267,107,1.0
RALB,7,6,265,101,0.056978350475120926
RALGAPA1,3,6,265,105,0.7183043252302252
RALGAPB,2,1,270,106,0.19663040989578395
RALGDS,1,2,269,107,1.0
RALGPS1,2,1,270,106,0.19663040989578395
RALYL,0,3,268,108,0.5610594482397786
RANBP10,4,4,267,104,0.2317499857824026
RANBP17,1,4,267,107,1.0
RANBP2,1,2,269,107,1.0
RANBP6,0,3,268,108,0.5610594482397786
RAP1B,2,5,266,106,1.0
RAP1GAP2,0,2,269,108,1.0
RAP2B,3,3,268,105,0.35852494949639074
RAPGEF2,0,2,269,108,1.0
RAPGEF4,0,3,268,108,0.5610594482397786
RAPGEF5,2,1,270,106,0.19663040989578395
RAPGEF6,2,1,270,106,0.19663040989578395
RARRES3,3,0,271,105,0.02267989493900613
RASA1,9,12,259,99,0.1412593848901387
RASA2,1,1,270,107,0.4892574444026434
RASAL3,0,3,268,108,0.5610594482397786
RASGEF1A,1,1,270,107,0.4892574444026434
RASGRF2,0,5,266,108,0.3272795028353981
RASGRP1,1,3,268,107,1.0
RASGRP3,1,3,268,107,1.0
RASSF2,2,1,270,106,0.19663040989578395
RASSF5,1,3,268,107,1.0
RASSF6,1,2,269,107,1.0
RASSF9,0,4,267,108,0.5812942963706285
RAVER2,0,2,269,108,1.0
RB1CC1,0,4,267,108,0.5812942963706285
RB1,0,5,266,108,0.3272795028353981
RBAK,1,4,267,107,1.0
RBBP6,0,3,268,108,0.5610594482397786
RBFOX1,14,7,264,94,0.00020757094498485983
RBFOX3,2,1,270,106,0.19663040989578395
RBL1,0,2,269,108,1.0
RBM10,1,2,269,107,1.0
RBM12B,9,3,268,99,0.0009327085761855615
RBM12,6,2,269,102,0.007949338221575309
RBM14,1,2,269,107,1.0
RBM15B,2,2,269,106,0.3215416839339265
RBM25,8,1,270,100,0.00024579257066958255
RBM27,6,2,269,102,0.007949338221575309
RBM33,1,2,269,107,1.0
RBM39,3,1,270,105,0.07171913585768795
RBM44,1,1,270,107,0.4892574444026434
RBM46,1,1,270,107,0.4892574444026434
RBM47,1,2,269,107,1.0
RBM48,0,3,268,108,0.5610594482397786
RBM6,2,4,267,106,1.0
RBMS1,3,3,268,105,0.35852494949639074
RBMS3,3,2,269,105,0.14233564278051095
RBMXL2,0,3,268,108,0.5610594482397786
RBMXL3,3,2,269,105,0.14233564278051095
RBP3,1,2,269,107,1.0
RC3H1,12,3,268,96,3.599036248334774e-05
RC3H2,3,9,262,105,1.0
RCBTB2,0,4,267,108,0.5812942963706285
RCC2,4,3,268,104,0.10534307900551326
RCHY1,1,2,269,107,1.0
RCVRN,5,5,266,103,0.15599213315520732
RDH5,2,1,270,106,0.19663040989578395
RDX,0,3,268,108,0.5610594482397786
REEP1,5,4,267,103,0.12595822597585074
REEP2,0,2,269,108,1.0
REEP4,1,2,269,107,1.0
REEP5,1,1,270,107,0.4892574444026434
REG1B,1,1,270,107,0.4892574444026434
RELN,3,2,269,105,0.14233564278051095
REL,1,2,269,107,1.0
RENBP,2,1,270,106,0.19663040989578395
REP15,7,3,268,101,0.007053548403764879
REPS1,0,2,269,108,1.0
REPS2,7,2,269,101,0.0027705533373707097
RERGL,2,1,270,106,0.19663040989578395
RETNLB,0,3,268,108,0.5610594482397786
RET,6,5,266,102,0.08316240260048864
REV1,0,2,269,108,1.0
REV3L,1,1,270,107,0.4892574444026434
REXO1L1P,2,2,269,106,0.3215416839339265
RFC1,0,2,269,108,1.0
RFC5,1,3,268,107,1.0
RFESD,0,3,268,108,0.5610594482397786
RFFL,2,1,270,106,0.19663040989578395
RFPL1,1,4,267,107,1.0
RFPL2,2,1,270,106,0.19663040989578395
RFPL3S,0,2,269,108,1.0
RFPL4A,1,3,268,107,1.0
RFTN2,3,8,263,105,1.0
RFWD2,1,2,269,107,1.0
RFX4,1,4,267,107,1.0
RFX6,0,2,269,108,1.0
RGAG4,1,2,269,107,1.0
RGL1,6,7,264,102,0.20744398915188117
RGN,0,2,269,108,1.0
RGPD3,2,3,268,106,0.6259562380909157
RGPD4,5,7,264,103,0.3343272898114607
RGS12,7,1,270,101,0.0008068505188256991
RGS22,1,3,268,107,1.0
RGS6,0,3,268,108,0.5610594482397786
RGS9,0,2,269,108,1.0
RGSL1,1,2,269,107,1.0
RHOBTB3,7,1,270,101,0.0008068505188256991
RHOT1,3,2,269,105,0.14233564278051095
RHOXF2,1,2,269,107,1.0
RHPN1,1,3,268,107,1.0
RIBC1,0,2,269,108,1.0
RIC8B,2,1,270,106,0.19663040989578395
RICTOR,0,6,265,108,0.18922155945846286
RIF1,0,3,268,108,0.5610594482397786
RIMBP2,4,4,267,104,0.2317499857824026
RIMS1,4,5,266,104,0.2816321515064024
RIMS2,5,2,269,103,0.02193959932865965
RIPK1,2,1,270,106,0.19663040989578395
RITA1,0,2,269,108,1.0
RLIM,1,2,269,107,1.0
RNA5-8SP2,0,3,268,108,0.5610594482397786
RNA5SP29,0,3,268,108,0.5610594482397786
RNASEH2B,1,2,269,107,1.0
RND3,1,2,269,107,1.0
RNF10,3,1,270,105,0.07171913585768795
RNF113B,2,4,267,106,1.0
RNF121,2,0,271,106,0.08066339992462164
RNF123,0,2,269,108,1.0
RNF128,2,5,266,106,1.0
RNF13,6,4,267,102,0.03518694736929783
RNF148,1,1,270,107,0.4892574444026434
RNF149,0,2,269,108,1.0
RNF150,1,2,269,107,1.0
RNF165,7,3,268,101,0.007053548403764879
RNF17,2,3,268,106,0.6259562380909157
RNF207,1,3,268,107,1.0
RNF213,3,3,268,105,0.35852494949639074
RNF220,0,3,268,108,0.5610594482397786
RNF26,0,2,269,108,1.0
RNF2,14,7,264,94,0.00020757094498485983
RNF32,2,1,270,106,0.19663040989578395
RNF43,22,14,257,86,2.0173072900046353e-05
RNF4,1,2,269,107,1.0
RNF6,3,5,266,105,0.6932647096952717
RNFT2,2,2,269,106,0.3215416839339265
RNPEPL1,0,3,268,108,0.5610594482397786
RNU6-614P,0,5,266,108,0.3272795028353981
ROBO1,1,2,269,107,1.0
ROBO2,4,8,263,104,0.7478319903762891
ROBO3,1,2,269,107,1.0
ROCK1P1,2,8,263,106,0.7309933195891662
ROCK1,8,10,261,100,0.17758047216040207
ROCK2,3,4,267,105,0.4116721863176548
ROR2,4,2,269,104,0.05768394776160528
RORB,1,2,269,107,1.0
ROS1,1,4,267,107,1.0
RP1-234P15.4,3,4,267,105,0.4116721863176548
RP1-274L7.1,0,2,269,108,1.0
RP11-136K7.2,3,1,270,105,0.07171913585768795
RP11-14N7.2,2,1,270,106,0.19663040989578395
RP11-193H5.1,2,1,270,106,0.19663040989578395
RP11-248G5.8,1,3,268,107,1.0
RP11-252A24.2,1,5,266,107,0.678962439645028
RP11-296O14.3,1,2,269,107,1.0
RP11-313J2.1,3,9,262,105,1.0
RP11-320N21.2,3,0,271,105,0.02267989493900613
RP11-384K6.6,1,2,269,107,1.0
RP11-417J8.6,3,3,268,105,0.35852494949639074
RP11-426C22.5,0,3,268,108,0.5610594482397786
RP11-435O5.4,3,1,270,105,0.07171913585768795
RP11-439A17.4,0,2,269,108,1.0
RP11-44F14.1,4,2,269,104,0.05768394776160528
RP11-465B22.5,6,3,268,102,0.018306907989979544
RP11-474D1.3,0,3,268,108,0.5610594482397786
RP11-536O18.2,0,3,268,108,0.5610594482397786
RP11-556N21.1,3,3,268,105,0.35852494949639074
RP11-574K11.29,2,2,269,106,0.3215416839339265
RP11-6F2.3,0,4,267,108,0.5812942963706285
RP11-702L6.4,2,2,269,106,0.3215416839339265
RP11-707M1.1,1,4,267,107,1.0
RP11-726G1.1,0,2,269,108,1.0
RP11-797H7.5,1,2,269,107,1.0
RP11-890B15.2,1,2,269,107,1.0
RP1L1,3,2,269,105,0.14233564278051095
RP1,0,2,269,108,1.0
RP5-944M2.3,2,1,270,106,0.19663040989578395
RP9,1,2,269,107,1.0
RPE65,2,3,268,106,0.6259562380909157
RPE,0,4,267,108,0.5812942963706285
RPGRIP1L,3,8,263,105,1.0
RPGR,2,4,267,106,1.0
RPL11,0,3,268,108,0.5610594482397786
RPL22,28,11,260,80,3.3901060540113578e-09
RPL26L1,1,1,270,107,0.4892574444026434
RPL35,1,2,269,107,1.0
RPL5,2,3,268,106,0.6259562380909157
RPP25L,2,5,266,106,1.0
RPRD1B,1,2,269,107,1.0
RPS4XP16,0,4,267,108,0.5812942963706285
RPS6KA1,3,0,271,105,0.02267989493900613
RPS6KA3,1,4,267,107,1.0
RPS6KA6,2,3,268,106,0.6259562380909157
RPS6KB1,0,3,268,108,0.5610594482397786
RRAGD,1,2,269,107,1.0
RRAS2,1,2,269,107,1.0
RRBP1,0,2,269,108,1.0
RRM1,2,1,270,106,0.19663040989578395
RRM2B,0,2,269,108,1.0
RRP36,0,2,269,108,1.0
RRP8,0,2,269,108,1.0
RRS1,2,1,270,106,0.19663040989578395
RS1,1,2,269,107,1.0
RSBN1L,7,2,269,101,0.0027705533373707097
RSBN1,6,8,263,102,0.2358052234074713
RSPH4A,2,1,270,106,0.19663040989578395
RSPO2,3,0,271,105,0.02267989493900613
RSRC1,1,3,268,107,1.0
RTKN2,7,4,267,101,0.0148302603129465
RTL1,3,5,266,105,0.6932647096952717
RTN3,1,2,269,107,1.0
RTN4,2,0,271,106,0.08066339992462164
RUNX1T1,2,1,270,106,0.19663040989578395
RUNX1,4,6,265,104,0.4797512312811443
RUSC2,2,0,271,106,0.08066339992462164
RWDD2A,0,4,267,108,0.5812942963706285
RWDD2B,2,1,270,106,0.19663040989578395
RXFP1,1,3,268,107,1.0
RYBP,10,3,268,98,0.00032344265396544333
RYR1,1,4,267,107,1.0
RYR2,4,8,263,104,0.7478319903762891
RYR3,3,7,264,105,1.0
S100A7A,2,2,269,106,0.3215416839339265
S100Z,0,4,267,108,0.5812942963706285
SACS,6,6,265,102,0.10862330135845251
SAFB2,2,2,269,106,0.3215416839339265
SAFB,2,1,270,106,0.19663040989578395
SAGE1,1,2,269,107,1.0
SALL1,4,3,268,104,0.10534307900551326
SALL4,4,4,267,104,0.2317499857824026
SAMD13,2,1,270,106,0.19663040989578395
SAMD3,1,4,267,107,1.0
SAMD4A,2,2,269,106,0.3215416839339265
SAMD5,1,2,269,107,1.0
SAMD9L,2,4,267,106,1.0
SAMD9,3,4,267,105,0.4116721863176548
SAP130,0,6,265,108,0.18922155945846286
SARS,0,3,268,108,0.5610594482397786
SART1,2,1,270,106,0.19663040989578395
SAT1,0,2,269,108,1.0
SATB1,5,2,269,103,0.02193959932865965
SATB2,3,0,271,105,0.02267989493900613
SATL1,0,2,269,108,1.0
SAV1,0,3,268,108,0.5610594482397786
SBF1,3,2,269,105,0.14233564278051095
SBF2,1,1,270,107,0.4892574444026434
SBNO1,0,2,269,108,1.0
SCAF11,1,5,266,107,0.678962439645028
SCAF4,10,8,263,98,0.014507393656106479
SCAF8,1,2,269,107,1.0
SCAMP1,2,3,268,106,0.6259562380909157
SCAMP2,1,2,269,107,1.0
SCCPDH,1,1,270,107,0.4892574444026434
SCD,0,3,268,108,0.5610594482397786
SCFD1,1,1,270,107,0.4892574444026434
SCFD2,0,4,267,108,0.5812942963706285
SCG3,0,2,269,108,1.0
SCGB2B2,1,1,270,107,0.4892574444026434
SCGN,0,3,268,108,0.5610594482397786
SCLY,2,1,270,106,0.19663040989578395
SCML2,3,4,267,105,0.4116721863176548
